Resource,Region,Start Date,End Date,Days,Currency,Quantity,Osr Eligible Cost,Cost,Month-31,Year
frxfz3gch4zb/mushop-media-mush,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/Metrics,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/ams-bucket,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/7613278452711646,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/document-ai-scanning,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/fsdr-log-dr,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/medusa-backup,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/todoapp,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/AIOps,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrx424mq3sc4cbdies2bx4jyirfzngewpv3lohh3yqge2kelft7clq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljru337wlsptwp2cspocjzm5diu3asxbjfdrpqpfro4xbgzd6wq3xna,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrcp6lpic4hokeslfnsawg2wqmsfu5kbxdimiyrcsg7ozmd24c2mgq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrhmoz5j4yn77wg6tebajhh57h3vkpp5brluyhcynotnkcsaotlbea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrlp4rabbdeauxbs4pn5l6q4qcjb437m7n3bihytr7ovziqkfgaw2a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrkkzftexm7w7jvxxh3mcp3drqf73aajqs4bbtmkzv75oivvivucca,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.me-jeddah-1.abvgkljrc7sltu4wvhnmivkui3rucu6v73iqroquhyr5oip753vobnyepwrq,me-jeddah-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljr74lk6rm5wiv6feuent46xxowiswlawkgdnqapfztzmuxtkpk2iqq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljro7mpcvcrolkhapbvm7ccaul7xt37v5a2xapchchjph2waahompta,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljrngg76galxrucu6jnwtsqxoo5bvpdkydbdnq7znrf22ov2jwspu5q,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.volumebackup.oc1.eu-frankfurt-1.abtheljragw7tjix7ubv256qil75wqjw3l3liguqvckt365j7wb3kccazfua,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/test001,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.datasciencemodel.oc1.eu-frankfurt-1.amaaaaaattkvkkiat4yv7ppyjfuybzwhln4qlbwdmmccbn3nrezvbnqkkolq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.devopsrepository.oc1.eu-frankfurt-1.amaaaaaattkvkkiawrnt4wk5cbynuaul6bztmmrva2yzphayb62kdzp7kgnq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
dbbackupfra/bZaT7C4ER7VYurJnSF4g,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frrsf5llwjtj/bkt-lzp-audit,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frvrkmhlenac/ebs_lz,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/jcruz-dm-landing,eu-zurich-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiamk4564kw27hfgicupqybwzcmmbftgahgi7l647rbvkba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaels2uedof3dvoarkajpbbwmn44vhk4qquwvpr25f4rga,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaxzofqagfkt7oqj5ldez2dtwtd6cwaylte5hbs53cxkia,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiab6cymn6odm42chmistmuledndrnhggatisbs3uqceala,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiajwaij2amogfdmyzh3cmnfy6j4mtmkkac5imucsast47a,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia5uepeqi64z65y2jlamjxpwmb4tuxrzjanltf4y3mqoba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiadyjqo77e6vtebiwoxon75s62cnjehzcorxi33p5iwraa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiavbsrb7ools4lswitxkq6weco4r4odtrczzp534aev7ya,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiab6ciwfya3bcjslvdh27y2g3mnz5jpxalav5tlyftdvhq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiafbu5oamlrpndea76qejf3c5x3kgwcoualszhel3lfldq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiacbfxnleljukkah27lbzkiyrds6hlvbgt2h37dcbq5xuq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia3tff2pyfros7qhiyzvuhzdyed6ywsitvzx4y2l3d7hwa,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia6sqvisktfdprflfjsu4abwmrlctzz2pfzrvylsfgvlza,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkianmzligldx7igocf7lj73krajlarruwpeweodanbqq7zq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-milan-1.amaaaaaattkvkkiahc42neyvohe3iwmlqc43btr26f7g7rhjt3ectt2r7i2a,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-milan-1.amaaaaaattkvkkiawvm5wtgkq4ebxnggbhgo7tp3uywd3t43eusu3as7awmq,eu-milan-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiacbkh7nu7dmk5a3bml6feicdls7fgibir7tybdmvq7mtq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia6gclytmzmgap2fjdfgpjlgmlocp72spel26pv3brzqta,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia5vmenht4wyv4ji52crv2lwh77nypvtsqgiioi2i3f7sq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaz5s4eqzh4cmh3utdl4vn2asv3kdepdcl5hi2kxjb3qpq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiakepvaqi4xduf62rbv57m3zkp5wxtiorq75ibtdsy6jtq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaza4vtofce7pxcrllvicl6qawmigv7s7xswr6xuwthdeq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkia3hicki6hqacq6ytgcdexvsijiud7mffuxuxff6msciha,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiahcvyhkdm3bwdrxll4h6s5ofd7axus6oagub4cvmtm7nq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiayvhaqu354ktyigkouoruijqpjxrv75fukduq3qhfnipq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkianxfjh7ftkkr55hv7is3f3jtiqrcd3q76ttnx43zg56ca,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiasvprx7wpdjqffpmyfhomz2zrw4qakk74qbzurzmm75hq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiaqzf3f3pvats4hvslvmemceh6itvurivagccfzvdqqvla,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.eu-frankfurt-1.amaaaaaattkvkkiatewpl6fgw64fw25n4m7zgxrtpanl3lspmgwxe5quo7ea,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/okeDRbucketams,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/oci4cca-automation-toolkit-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/terraform-backend,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0001,  0.0000,  0.0000,        0,        0
ocid1.log.oc1.af-johannesburg-1.amaaaaaattkvkkiaqbxvyzlihp2nqbdg3xy6zftkos6o5x4kbyu2gm5czeaq,af-johannesburg-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
ocid1.devopsrepository.oc1.eu-frankfurt-1.amaaaaaattkvkkiax6skrmykuyj7nyjvzwtwy3qig2h4wtwvyo6kh435dvcq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0000,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/jcruz-new-tracker-data,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0001,  0.0000,  0.0000,        0,        0
fsdr-log-phx-bkt,us-phoenix-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
fsdr-log-iad-bkt,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
wallaby-parse-server-171,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
sukkary,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
bucket-vscode-work-bench-extension,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
dates2,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
Dates,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
fam,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
fam_bucket,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
sagae,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
test-deploy,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
dfi-terraform-runtime-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
paalonso-openlz-orm-configs,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
oke-lz-ext,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
packet-flow-animation,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
paalonso-mtlz-orm-bkt-lzp-audit,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
oelz-overview,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
EIT-jsons,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
JitGroupMapping,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
ocvs-config,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
landingzone-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
pfSense-image,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0004,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/dgc-terraform-states,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0001,  0.0000,  0.0000,        0,        0
fr8lgxeipykz/bkt-runners,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0001,  0.0000,  0.0000,        0,        0
frxfz3gch4zb/demo-ams-bkt,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0001,  0.0000,  0.0000,        0,        0
jc-di-source-data,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
app1-fsdrlogs-ams,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
okeDRbucketams,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
JP_DR_Bucket,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
jc-di-temp,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
ams-bucket,eu-amsterdam-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
opensearchmodel,us-ashburn-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
iopanait,us-phoenix-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
BayerRFP_bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
software,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaambqsuujdsrek3fagpnnarncbytihzeqlkwtcmoxevop3q7i7ihjq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
terraform-backend,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci4cca-v3-automation-toolkit-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
awscalc-GenDoc-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
splunk,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaagvqf6vmppsyes4mkbjrcsdwrirmiwk3rsqjxaadtvimub3alk4ra,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
DRbucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
focusbucketgz,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
jcruz-new-tracker-data,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
terraform-states,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
ML,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
gd95183717,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
Cryptomator,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
gd39595876,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
ML-Data,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
AIOps,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci_backup,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
mushop-media-cris-dr,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
finopsbucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
cd3-oci4cca-demo,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
EBS122102024226125146Generic,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
NetworkInternational,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaaksnockf762afdwb4x6n7l7tt7gc2us6oml7sc43vqjwfgb7jf6qq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
custimages,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
msstack_bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
testfunction,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
jcruz-tracker-data,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
gatewayagent,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
funcSentinel,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
bkt-lzp-finops,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oem24ai-patches,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
apm,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
mushop-cris-dr,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
EBS122102024226125146DB,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
os-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
AuditBucketUS,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
LabBacket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaaizgicqzl4lhonskwg67wrzfdwtc25fqzgnrpzumcasa3jj467pba,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
reacttodo,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
AIcost,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
Monitoring,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
exacs,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaagy3yddkkampnhj3cqm5ar7w2p7tuq5twbojyycvol6wugfav3ckq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
DEMOLOGS,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
ZPR-jsons,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oke-config,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
Demo,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
jeff_general_bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
gd95886188,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
vv-dns-deployment_300525,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
apm-agent,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oneoe-storage-bucket,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
Focus,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
bucket-20211015-0909,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
bckt-fsdrlogs,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
7613278452711646,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
dev_reacttodo,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
TerraformBackend,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
mgmt_agent,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
Reports,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
document-ai-scanning,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
paalonso-openlz-orm-configs-prv,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
bucket-20200226-1257,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
oci-logs._flowlogs.ocid1.compartment.oc1..aaaaaaaaqfp4wr4sxdrxrainq35gaqxct4qqmj4fcknimwuhfyay4geer2gq,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
bucket-20250507-1733,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
DR-Frankfurt,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
mushop-media-Sbd2,eu-frankfurt-1,09/17/2025,09/17/2025,1,ILS,  0.0005,  0.0000,  0.0000,        0,        0
